Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Year,Month,Weekday,Total Markdown
22,03-06-2011,70.09,3.97,0,0,0,0,0,138.77,8.25,FALSE,2011,June,Friday,0
22,10-06-2011,69.53,3.92,0,0,0,0,0,138.86,8.25,FALSE,2011,June,Friday,0
22,17-06-2011,63.97,3.87,0,0,0,0,0,139,8.25,FALSE,2011,June,Friday,0
22,24-06-2011,68.53,3.85,0,0,0,0,0,139.18,8.25,FALSE,2011,June,Friday,0
22,01-07-2011,70.8,3.82,0,0,0,0,0,139.36,8.02,FALSE,2011,July,Friday,0
22,08-07-2011,74.22,3.78,0,0,0,0,0,139.54,8.02,FALSE,2011,July,Friday,0
22,15-07-2011,75.2,3.83,0,0,0,0,0,139.7,8.02,FALSE,2011,July,Friday,0
22,22-07-2011,77.79,3.88,0,0,0,0,0,139.8,8.02,FALSE,2011,July,Friday,0
22,29-07-2011,75.32,3.9,0,0,0,0,0,139.89,8.02,FALSE,2011,July,Friday,0
22,05-08-2011,75.33,3.9,0,0,0,0,0,139.99,8.02,FALSE,2011,August,Friday,0
22,12-08-2011,74.69,3.88,0,0,0,0,0,140.09,8.02,FALSE,2011,August,Friday,0
22,19-08-2011,71.3,3.82,0,0,0,0,0,140.13,8.02,FALSE,2011,August,Friday,0
22,26-08-2011,72.22,3.8,0,0,0,0,0,140.16,8.02,FALSE,2011,August,Friday,0
22,02-09-2011,69.16,3.78,0,0,0,0,0,140.2,8.02,FALSE,2011,September,Friday,0
22,09-09-2011,69.14,3.81,0,0,0,0,0,140.23,8.02,TRUE,2011,September,Friday,0
22,16-09-2011,68.08,3.81,0,0,0,0,0,140.27,8.02,FALSE,2011,September,Friday,0
22,23-09-2011,62.36,3.76,0,0,0,0,0,140.33,8.02,FALSE,2011,September,Friday,0
22,30-09-2011,69.78,3.68,0,0,0,0,0,140.38,8.02,FALSE,2011,September,Friday,0
22,07-10-2011,56.44,3.63,0,0,0,0,0,140.43,7.71,FALSE,2011,October,Friday,0
22,14-10-2011,62.63,3.58,0,0,0,0,0,140.48,7.71,FALSE,2011,October,Friday,0
22,21-10-2011,59.3,3.62,0,0,0,0,0,140.46,7.71,FALSE,2011,October,Friday,0
22,28-10-2011,49.31,3.6,0,0,0,0,0,140.44,7.71,FALSE,2011,October,Friday,0
22,04-11-2011,42.81,3.59,0,0,0,0,0,140.43,7.71,FALSE,2011,November,Friday,0
22,11-11-2011,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.41,7.71,FALSE,2011,November,Friday,39319
22,18-11-2011,50.62,3.57,16544.63,659.84,88.86,747.89,6846.81,140.41,7.71,FALSE,2011,November,Friday,24888
22,25-11-2011,46.28,3.54,1649.31,0,70087.94,7.5,5266.9,140.42,7.71,TRUE,2011,November,Friday,77012
22,02-12-2011,49.11,3.5,10739.64,0,926.79,3397.08,29944.71,140.43,7.71,FALSE,2011,December,Friday,45008
22,09-12-2011,45.35,3.47,3311.44,0,125.93,2499.81,16837.64,140.44,7.71,FALSE,2011,December,Friday,22775
22,16-12-2011,39.11,3.45,5083.51,0,463.79,423.22,4590.08,140.47,7.71,FALSE,2011,December,Friday,10561
22,23-12-2011,39.83,3.41,963.24,5.39,936.62,5,4250.08,140.53,7.71,FALSE,2011,December,Friday,6160
22,30-12-2011,36.28,3.4,6840.65,55072.53,35.75,388.44,5826.4,140.59,7.71,TRUE,2011,December,Friday,68164
22,06-01-2012,34.61,3.44,5803.25,34453.8,22.94,1777.64,8239.01,140.65,7.5,FALSE,2012,January,Friday,50297
22,13-01-2012,39,3.52,2325.12,19455.8,6.06,520.21,5824.45,140.7,7.5,FALSE,2012,January,Friday,28132
22,20-01-2012,29.16,3.54,1697.47,7401.88,2.73,1934.2,7147.3,140.81,7.5,FALSE,2012,January,Friday,18184
22,27-01-2012,35.68,3.57,1048.86,4022.06,0,9.88,2507.98,140.91,7.5,FALSE,2012,January,Friday,7589
22,03-02-2012,40.58,3.63,88646.76,5196.77,27.71,57815.43,8823.94,141.02,7.5,FALSE,2012,February,Friday,160511
22,10-02-2012,35.68,3.66,10155.75,6392.28,3.34,9811.63,5448.98,141.12,7.5,TRUE,2012,February,Friday,31812
22,17-02-2012,36.25,3.7,14910.44,10572.12,2,10409.34,5499.8,141.21,7.5,FALSE,2012,February,Friday,41394
22,24-02-2012,39,3.75,10045.03,7913.38,0,8695.83,3361.36,141.3,7.5,FALSE,2012,February,Friday,30016
22,02-03-2012,37.47,3.83,28298.18,3333.76,89.58,25615.48,3141.76,141.39,7.5,FALSE,2012,March,Friday,60479
22,09-03-2012,41.72,3.88,7634.61,348.71,0.5,1351.75,5563.8,141.47,7.5,FALSE,2012,March,Friday,14899
22,16-03-2012,46.06,3.87,8463.01,51.31,11.36,3719.23,4895.18,141.55,7.5,FALSE,2012,March,Friday,17140
22,23-03-2012,54.68,3.89,5667.37,96.9,8.73,511.14,2598.98,141.63,7.5,FALSE,2012,March,Friday,8883
22,30-03-2012,46.4,3.92,11628.21,29.6,3.59,1653.46,3327.97,141.7,7.5,FALSE,2012,March,Friday,16643
22,06-04-2012,46.38,3.96,8593.09,0,17.67,1946.99,5729.6,141.77,7.67,FALSE,2012,April,Friday,16287
22,13-04-2012,49.89,4.03,5981.5,10877.85,9.5,1633.96,1932.86,141.84,7.67,FALSE,2012,April,Friday,20436
22,20-04-2012,58.81,4.05,7200.16,6519.27,14.55,54.25,3897.67,141.9,7.67,FALSE,2012,April,Friday,17686
22,27-04-2012,51.42,4.02,2573.49,0.18,6.31,247.76,2140.08,141.96,7.67,FALSE,2012,April,Friday,4968
22,04-05-2012,50.75,3.99,21823.53,0,37.87,6586.49,1565.11,142.02,7.67,FALSE,2012,May,Friday,30013
22,11-05-2012,56.72,3.95,16294.31,0,100.09,3370.19,3482.48,142.08,7.67,FALSE,2012,May,Friday,23247
22,18-05-2012,61.9,3.9,10611.25,0,51.9,1482.63,2464.02,142.1,7.67,FALSE,2012,May,Friday,14610
22,25-05-2012,62.39,3.85,9329.34,0,309.12,1369.3,2638.03,142.1,7.67,FALSE,2012,May,Friday,13646
22,01-06-2012,70.01,3.8,16432.28,7.6,73.36,3723.8,3331.57,142.11,7.67,FALSE,2012,June,Friday,23569
22,08-06-2012,61.71,3.75,18261.32,142.4,19.79,3041.13,4316.44,142.12,7.67,FALSE,2012,June,Friday,25781
22,15-06-2012,66.56,3.68,9564.7,193.9,9.06,3070.27,2588.53,142.13,7.67,FALSE,2012,June,Friday,15426
22,22-06-2012,70.61,3.63,8154.53,387.4,0,2396.96,3938.83,142.16,7.67,FALSE,2012,June,Friday,14878
22,29-06-2012,70.99,3.58,3297.53,345.5,0,339.38,2257.49,142.19,7.67,FALSE,2012,June,Friday,6240
22,06-07-2012,77.41,3.54,10677.48,296.2,12.79,6485.38,3465.23,142.22,7.75,FALSE,2012,July,Friday,20937
22,13-07-2012,75.81,3.56,4773.8,183.5,14.16,2046.91,1457.01,142.25,7.75,FALSE,2012,July,Friday,8475
22,20-07-2012,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.23,7.75,FALSE,2012,July,Friday,8154
22,27-07-2012,73.52,3.7,5336.52,42.97,2.31,8546.62,3644.59,142.21,7.75,FALSE,2012,July,Friday,17573
22,03-08-2012,72.99,3.7,35383.88,88.92,27.32,18389.63,3237.41,142.19,7.75,FALSE,2012,August,Friday,57127
22,10-08-2012,76.74,3.77,7212.77,22.87,15.43,2623.17,1906.3,142.17,7.75,FALSE,2012,August,Friday,11781
22,17-08-2012,74.92,3.84,5160.04,91.43,0,2273.84,2354.36,142.22,7.75,FALSE,2012,August,Friday,9880
22,24-08-2012,70.42,3.87,10456.16,100.54,104.14,6657.04,4648.25,142.31,7.75,FALSE,2012,August,Friday,21966
22,31-08-2012,71.93,3.88,37707.43,40.66,119.53,6761.03,2307.61,142.41,7.75,FALSE,2012,August,Friday,46936
22,07-09-2012,73.3,3.92,12941.56,4,37.34,2510.1,3346.55,142.5,7.75,TRUE,2012,September,Friday,18840
22,14-09-2012,66.42,3.99,7069.56,3.44,8.43,499.91,6011.9,142.59,7.75,FALSE,2012,September,Friday,13593
22,21-09-2012,63.38,4.06,7150.28,106.01,19,1217.3,7556.34,142.68,7.75,FALSE,2012,September,Friday,16049
22,28-09-2012,62.17,4.02,4269.8,23.73,1.72,2763.63,2130.39,142.77,7.75,FALSE,2012,September,Friday,9189
22,05-10-2012,62.09,4.03,5294.37,0,4.25,1447.19,3652.84,142.85,7.54,FALSE,2012,October,Friday,10399
22,12-10-2012,54.18,4.03,1558.08,0,10.35,485.2,4291.26,142.94,7.54,FALSE,2012,October,Friday,6345
22,19-10-2012,55.28,4,2834.71,0,3.66,459.34,3171.35,142.86,7.54,FALSE,2012,October,Friday,6469
22,26-10-2012,57.58,3.92,7330.98,111.86,152.91,536.08,708.93,142.76,7.54,FALSE,2012,October,Friday,8841
22,02-11-2012,54.55,3.82,8793.36,10347.53,5.62,7350.89,801.32,142.66,7.54,FALSE,2012,November,Friday,27299
22,09-11-2012,40,3.79,5336.45,9058,33.59,614.06,3508,142.56,7.54,FALSE,2012,November,Friday,18550
22,16-11-2012,45.84,3.75,13516.26,2200.65,92.87,1094.21,2811.91,142.49,7.54,FALSE,2012,November,Friday,19716
22,23-11-2012,41.34,3.73,1044.85,2.48,76843.7,221.02,397.21,142.47,7.54,TRUE,2012,November,Friday,78509
22,30-11-2012,37.89,3.71,3762.29,0.03,10761.14,115.48,6249.6,142.45,7.54,FALSE,2012,November,Friday,20889
22,07-12-2012,42.13,3.68,9343.87,0,316.56,3101.29,13828.93,142.42,7.54,FALSE,2012,December,Friday,26591
22,14-12-2012,42.31,3.64,1798.47,0,53,776.72,1911.11,142.41,7.54,FALSE,2012,December,Friday,4539
22,21-12-2012,41.52,3.57,5140.27,0,104.99,57.02,5504.81,142.48,7.54,FALSE,2012,December,Friday,10807
22,28-12-2012,34.8,3.56,11032.13,31010.19,336.23,57.67,508.33,142.54,7.54,TRUE,2012,December,Friday,42945
22,04-01-2013,29.43,3.58,1701.21,32204.65,16.2,194,1590.59,142.6,7.33,FALSE,2013,January,Friday,35707
22,11-01-2013,36.36,3.6,2715.05,17233.65,4.34,138.75,1997.23,142.67,7.33,FALSE,2013,January,Friday,22089
22,18-01-2013,38.95,3.59,5009.6,3460.53,5.38,933.63,722.56,142.73,7.33,FALSE,2013,January,Friday,10132
22,25-01-2013,25.22,3.58,1131.61,1260.68,0.6,355.42,1084.89,142.8,7.33,FALSE,2013,January,Friday,3833
22,01-02-2013,32.63,3.61,19102.16,1403.25,-89.1,43742.76,1549.09,142.87,7.33,FALSE,2013,February,Friday,65708
22,08-02-2013,27.69,3.76,69391.99,653.35,259.84,43631.94,3458.3,142.94,7.33,TRUE,2013,February,Friday,117395
22,15-02-2013,32.73,3.81,13365.53,11869.5,0,5651.81,6681.73,142.98,7.33,FALSE,2013,February,Friday,37569
22,22-02-2013,30.28,3.87,10313.25,4247.11,-2.58,2512.93,3651.16,142.97,7.33,FALSE,2013,February,Friday,20722
22,01-03-2013,38.37,3.89,2454.71,640.92,18.14,95.01,1146.29,142.96,7.33,FALSE,2013,March,Friday,4355
22,08-03-2013,35.39,3.87,22078.63,90.09,36.37,8168.4,1459.36,142.95,7.33,FALSE,2013,March,Friday,31833
22,15-03-2013,39.87,3.84,9987.49,0,12.66,626.76,1290.77,142.96,7.33,FALSE,2013,March,Friday,11918
22,22-03-2013,33.55,3.82,9547.45,0,782,2627.85,1239.16,143.03,7.33,FALSE,2013,March,Friday,14196
22,29-03-2013,40.87,3.8,8654.58,0,663.55,17.97,1681.64,143.09,7.33,FALSE,2013,March,Friday,11018
22,05-04-2013,41.85,3.77,9579.66,5468.24,418.52,1560.1,1709.89,143.16,7.18,FALSE,2013,April,Friday,18736
22,12-04-2013,49.5,3.72,6979.9,1768.58,30.05,1147.11,1879.41,143.22,7.18,FALSE,2013,April,Friday,11805
22,19-04-2013,50.31,3.68,4083.79,24.55,40,41.05,411.72,143.22,7.18,FALSE,2013,April,Friday,4601
22,26-04-2013,48.72,3.63,597.32,0,93.59,84.06,1389.8,143.22,7.18,FALSE,2013,April,Friday,2165
22,03-05-2013,53.24,3.6,8346.01,5,51.34,4992.67,1232.94,172.46,7.83,FALSE,2013,May,Friday,14628
22,10-05-2013,55.35,3.6,6233.29,281.88,59.27,894.51,4132.07,172.46,7.83,FALSE,2013,May,Friday,11601
22,17-05-2013,56.64,3.63,7700.92,175.88,19.84,2100.48,2815.92,172.46,7.83,FALSE,2013,May,Friday,12813
22,24-05-2013,62.01,3.65,4782.64,0.06,516.77,1613.52,3508.9,172.46,7.83,FALSE,2013,May,Friday,10422
22,31-05-2013,60.39,3.67,5432.35,135.38,56.35,267.13,1446.6,172.46,7.83,FALSE,2013,May,Friday,7338
22,07-06-2013,65.77,3.66,11086.23,1027.9,255.58,5577.47,4073.05,172.46,7.83,FALSE,2013,June,Friday,22020
22,14-06-2013,64.37,3.67,6318.21,538.13,487.7,2410.86,1780.35,172.46,7.83,FALSE,2013,June,Friday,11535
22,21-06-2013,67.88,3.67,3260.03,459.61,231.59,4208.46,4823.82,172.46,7.83,FALSE,2013,June,Friday,12984
22,28-06-2013,74.62,3.67,5071.61,917.79,0,4025.29,2947.78,172.46,7.83,FALSE,2013,June,Friday,12962
22,05-07-2013,75.13,3.64,10445.17,2347.05,376.2,6679.54,859.63,172.46,7.83,FALSE,2013,July,Friday,20708
22,12-07-2013,77.78,3.65,3289.92,1101.45,27.7,1801.7,1244.52,172.46,7.83,FALSE,2013,July,Friday,7465
22,19-07-2013,80.67,3.8,1117.95,1068.78,192.45,374,835.61,172.46,7.83,FALSE,2013,July,Friday,3589
22,26-07-2013,74.25,3.88,329.08,769.49,16.95,33.83,1043.07,172.46,7.83,FALSE,2013,July,Friday,2192
23,05-02-2010,15.25,2.79,0,0,0,0,0,131.53,5.89,FALSE,2010,February,Friday,0
23,12-02-2010,18.75,2.77,0,0,0,0,0,131.59,5.89,TRUE,2010,February,Friday,0
23,19-02-2010,26.7,2.75,0,0,0,0,0,131.64,5.89,FALSE,2010,February,Friday,0
23,26-02-2010,32.68,2.75,0,0,0,0,0,131.69,5.89,FALSE,2010,February,Friday,0
23,05-03-2010,33.15,2.77,0,0,0,0,0,131.74,5.89,FALSE,2010,March,Friday,0
23,12-03-2010,36.07,2.81,0,0,0,0,0,131.78,5.89,FALSE,2010,March,Friday,0
23,19-03-2010,43.01,2.83,0,0,0,0,0,131.82,5.89,FALSE,2010,March,Friday,0
23,26-03-2010,38.59,2.83,0,0,0,0,0,131.86,5.89,FALSE,2010,March,Friday,0
23,02-04-2010,40.5,2.83,0,0,0,0,0,131.9,5.44,FALSE,2010,April,Friday,0
23,09-04-2010,56.82,2.85,0,0,0,0,0,131.94,5.44,FALSE,2010,April,Friday,0
23,16-04-2010,44.25,2.89,0,0,0,0,0,131.98,5.44,FALSE,2010,April,Friday,0
23,23-04-2010,46.4,2.9,0,0,0,0,0,132.02,5.44,FALSE,2010,April,Friday,0
23,30-04-2010,45.47,2.94,0,0,0,0,0,132.06,5.44,FALSE,2010,April,Friday,0
23,07-05-2010,61.04,2.98,0,0,0,0,0,132.11,5.44,FALSE,2010,May,Friday,0
23,14-05-2010,45.33,2.98,0,0,0,0,0,132.15,5.44,FALSE,2010,May,Friday,0
23,21-05-2010,57.94,2.96,0,0,0,0,0,132.22,5.44,FALSE,2010,May,Friday,0
23,28-05-2010,69.26,2.91,0,0,0,0,0,132.29,5.44,FALSE,2010,May,Friday,0
23,04-06-2010,64.94,2.86,0,0,0,0,0,132.36,5.44,FALSE,2010,June,Friday,0
23,11-06-2010,58.35,2.83,0,0,0,0,0,132.44,5.44,FALSE,2010,June,Friday,0
23,18-06-2010,60.29,2.81,0,0,0,0,0,132.47,5.44,FALSE,2010,June,Friday,0
23,25-06-2010,69.83,2.81,0,0,0,0,0,132.5,5.44,FALSE,2010,June,Friday,0
23,02-07-2010,64.76,2.82,0,0,0,0,0,132.52,5.33,FALSE,2010,July,Friday,0
23,09-07-2010,77.16,2.81,0,0,0,0,0,132.55,5.33,FALSE,2010,July,Friday,0
23,16-07-2010,73.94,2.8,0,0,0,0,0,132.57,5.33,FALSE,2010,July,Friday,0
23,23-07-2010,70.2,2.78,0,0,0,0,0,132.58,5.33,FALSE,2010,July,Friday,0
23,30-07-2010,69.71,2.79,0,0,0,0,0,132.6,5.33,FALSE,2010,July,Friday,0
23,06-08-2010,70.03,2.79,0,0,0,0,0,132.61,5.33,FALSE,2010,August,Friday,0
23,13-08-2010,67.43,2.81,0,0,0,0,0,132.63,5.33,FALSE,2010,August,Friday,0
23,20-08-2010,68.65,2.8,0,0,0,0,0,132.66,5.33,FALSE,2010,August,Friday,0
23,27-08-2010,63.25,2.77,0,0,0,0,0,132.69,5.33,FALSE,2010,August,Friday,0
23,03-09-2010,72.91,2.74,0,0,0,0,0,132.72,5.33,FALSE,2010,September,Friday,0
23,10-09-2010,63.21,2.72,0,0,0,0,0,132.76,5.33,TRUE,2010,September,Friday,0
23,17-09-2010,55.3,2.72,0,0,0,0,0,132.77,5.33,FALSE,2010,September,Friday,0
23,24-09-2010,57.75,2.72,0,0,0,0,0,132.76,5.33,FALSE,2010,September,Friday,0
23,01-10-2010,62.07,2.72,0,0,0,0,0,132.76,5.29,FALSE,2010,October,Friday,0
23,08-10-2010,50.75,2.78,0,0,0,0,0,132.75,5.29,FALSE,2010,October,Friday,0
23,15-10-2010,45.55,2.88,0,0,0,0,0,132.76,5.29,FALSE,2010,October,Friday,0
23,22-10-2010,43.19,2.92,0,0,0,0,0,132.82,5.29,FALSE,2010,October,Friday,0
23,29-10-2010,48.68,2.94,0,0,0,0,0,132.87,5.29,FALSE,2010,October,Friday,0
23,05-11-2010,36.6,2.94,0,0,0,0,0,132.92,5.29,FALSE,2010,November,Friday,0
23,12-11-2010,35.59,2.96,0,0,0,0,0,132.98,5.29,FALSE,2010,November,Friday,0
23,19-11-2010,41.66,3.03,0,0,0,0,0,132.92,5.29,FALSE,2010,November,Friday,0
23,26-11-2010,34.95,3.07,0,0,0,0,0,132.84,5.29,TRUE,2010,November,Friday,0
23,03-12-2010,34.3,3.07,0,0,0,0,0,132.76,5.29,FALSE,2010,December,Friday,0
23,10-12-2010,20.12,3.13,0,0,0,0,0,132.68,5.29,FALSE,2010,December,Friday,0
23,17-12-2010,23.05,3.14,0,0,0,0,0,132.68,5.29,FALSE,2010,December,Friday,0
23,24-12-2010,22.96,3.15,0,0,0,0,0,132.75,5.29,FALSE,2010,December,Friday,0
23,31-12-2010,19.05,3.18,0,0,0,0,0,132.82,5.29,TRUE,2010,December,Friday,0
23,07-01-2011,27.81,3.19,0,0,0,0,0,132.88,5.11,FALSE,2011,January,Friday,0
23,14-01-2011,18.2,3.22,0,0,0,0,0,132.95,5.11,FALSE,2011,January,Friday,0
23,21-01-2011,15.58,3.23,0,0,0,0,0,133.03,5.11,FALSE,2011,January,Friday,0
23,28-01-2011,10.91,3.24,0,0,0,0,0,133.11,5.11,FALSE,2011,January,Friday,0
23,04-02-2011,14.5,3.24,0,0,0,0,0,133.18,5.11,FALSE,2011,February,Friday,0
23,11-02-2011,21.52,3.26,0,0,0,0,0,133.26,5.11,TRUE,2011,February,Friday,0
23,18-02-2011,26.6,3.26,0,0,0,0,0,133.37,5.11,FALSE,2011,February,Friday,0
23,25-02-2011,17,3.28,0,0,0,0,0,133.49,5.11,FALSE,2011,February,Friday,0
23,04-03-2011,20.67,3.44,0,0,0,0,0,133.61,5.11,FALSE,2011,March,Friday,0
23,11-03-2011,29.36,3.6,0,0,0,0,0,133.74,5.11,FALSE,2011,March,Friday,0
23,18-03-2011,37.28,3.63,0,0,0,0,0,133.85,5.11,FALSE,2011,March,Friday,0
23,25-03-2011,29.11,3.62,0,0,0,0,0,133.96,5.11,FALSE,2011,March,Friday,0
23,01-04-2011,29.44,3.64,0,0,0,0,0,134.07,4.78,FALSE,2011,April,Friday,0
23,08-04-2011,36.74,3.72,0,0,0,0,0,134.18,4.78,FALSE,2011,April,Friday,0
23,15-04-2011,45.51,3.82,0,0,0,0,0,134.28,4.78,FALSE,2011,April,Friday,0
23,22-04-2011,39.62,3.92,0,0,0,0,0,134.36,4.78,FALSE,2011,April,Friday,0
23,29-04-2011,54.2,3.99,0,0,0,0,0,134.44,4.78,FALSE,2011,April,Friday,0
23,06-05-2011,50.07,4.08,0,0,0,0,0,134.51,4.78,FALSE,2011,May,Friday,0
23,13-05-2011,55.12,4.1,0,0,0,0,0,134.59,4.78,FALSE,2011,May,Friday,0
23,20-05-2011,56.67,4.1,0,0,0,0,0,134.68,4.78,FALSE,2011,May,Friday,0
23,27-05-2011,63.27,4.03,0,0,0,0,0,134.77,4.78,FALSE,2011,May,Friday,0
23,03-06-2011,67.21,3.97,0,0,0,0,0,134.86,4.78,FALSE,2011,June,Friday,0
23,10-06-2011,65.23,3.92,0,0,0,0,0,134.94,4.78,FALSE,2011,June,Friday,0
23,17-06-2011,61.06,3.87,0,0,0,0,0,135.08,4.78,FALSE,2011,June,Friday,0
23,24-06-2011,63.8,3.85,0,0,0,0,0,135.27,4.78,FALSE,2011,June,Friday,0
23,01-07-2011,65.65,3.82,0,0,0,0,0,135.45,4.58,FALSE,2011,July,Friday,0
23,08-07-2011,69.92,3.78,0,0,0,0,0,135.63,4.58,FALSE,2011,July,Friday,0
23,15-07-2011,69.8,3.83,0,0,0,0,0,135.78,4.58,FALSE,2011,July,Friday,0
23,22-07-2011,76.74,3.88,0,0,0,0,0,135.87,4.58,FALSE,2011,July,Friday,0
23,29-07-2011,69.55,3.9,0,0,0,0,0,135.96,4.58,FALSE,2011,July,Friday,0
23,05-08-2011,69.53,3.9,0,0,0,0,0,136.05,4.58,FALSE,2011,August,Friday,0
23,12-08-2011,69.86,3.88,0,0,0,0,0,136.14,4.58,FALSE,2011,August,Friday,0
23,19-08-2011,67.09,3.82,0,0,0,0,0,136.18,4.58,FALSE,2011,August,Friday,0
23,26-08-2011,67.04,3.8,0,0,0,0,0,136.21,4.58,FALSE,2011,August,Friday,0
23,02-09-2011,65.33,3.78,0,0,0,0,0,136.24,4.58,FALSE,2011,September,Friday,0
23,09-09-2011,66.04,3.81,0,0,0,0,0,136.27,4.58,TRUE,2011,September,Friday,0
23,16-09-2011,60.52,3.81,0,0,0,0,0,136.31,4.58,FALSE,2011,September,Friday,0
23,23-09-2011,57.14,3.76,0,0,0,0,0,136.37,4.58,FALSE,2011,September,Friday,0
23,30-09-2011,64.76,3.68,0,0,0,0,0,136.42,4.58,FALSE,2011,September,Friday,0
23,07-10-2011,49,3.63,0,0,0,0,0,136.47,4.42,FALSE,2011,October,Friday,0
23,14-10-2011,56.79,3.58,0,0,0,0,0,136.52,4.42,FALSE,2011,October,Friday,0
23,21-10-2011,52.12,3.62,0,0,0,0,0,136.5,4.42,FALSE,2011,October,Friday,0
23,28-10-2011,42.57,3.6,0,0,0,0,0,136.49,4.42,FALSE,2011,October,Friday,0
23,04-11-2011,39.18,3.59,0,0,0,0,0,136.48,4.42,FALSE,2011,November,Friday,0
23,11-11-2011,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.46,4.42,FALSE,2011,November,Friday,26442
23,18-11-2011,45.48,3.57,3761.33,206.48,140.88,529.68,5284.63,136.47,4.42,FALSE,2011,November,Friday,9923
23,25-11-2011,35.23,3.54,70.24,47.47,103991.94,7,677.31,136.48,4.42,TRUE,2011,November,Friday,104794
23,02-12-2011,43.6,3.5,6134.68,50.47,8734.68,5080.3,20441.81,136.49,4.42,FALSE,2011,December,Friday,40442
23,09-12-2011,36.4,3.47,5491.42,0,611.34,4318.8,13208.67,136.5,4.42,FALSE,2011,December,Friday,23630
23,16-12-2011,32.99,3.45,6112.33,19.18,738.38,591.22,4241.95,136.53,4.42,FALSE,2011,December,Friday,11703
23,23-12-2011,27.8,3.41,1003.58,14.2,1683.17,2,570.74,136.59,4.42,FALSE,2011,December,Friday,3274
23,30-12-2011,22.3,3.4,3895.97,50366.6,237.87,1099.12,2573.14,136.64,4.42,TRUE,2011,December,Friday,58173
23,06-01-2012,24.29,3.44,4230.07,34854.95,38.18,2408.34,3931.61,136.7,4.26,FALSE,2012,January,Friday,45463
23,13-01-2012,28.49,3.52,2766.24,15216.56,4.84,807.22,2273.23,136.75,4.26,FALSE,2012,January,Friday,21068
23,20-01-2012,15.33,3.54,2437.41,4576.79,0,2251.32,1848.96,136.86,4.26,FALSE,2012,January,Friday,11114
23,27-01-2012,25.71,3.57,957.2,3319.68,0,9,1709.6,136.96,4.26,FALSE,2012,January,Friday,5995
23,03-02-2012,29.71,3.63,35688.59,6055.11,132.8,43218.61,5335.65,137.06,4.26,FALSE,2012,February,Friday,90431
23,10-02-2012,26.6,3.66,8770.83,8403.67,56.54,9800.67,6133.9,137.17,4.26,TRUE,2012,February,Friday,33166
23,17-02-2012,27.01,3.7,8924.48,10140.32,1.88,6699.65,2236.81,137.26,4.26,FALSE,2012,February,Friday,28003
23,24-02-2012,31.12,3.75,18500.67,10478.33,0,7541.62,7320.47,137.34,4.26,FALSE,2012,February,Friday,43841
23,02-03-2012,25.91,3.83,29917.01,4311.34,32.93,23421.73,2723,137.42,4.26,FALSE,2012,March,Friday,60406
23,09-03-2012,33.11,3.88,8575.57,1125.61,5.08,4365.63,2742.87,137.51,4.26,FALSE,2012,March,Friday,16815
23,16-03-2012,41.19,3.87,5739.62,110.48,6.03,3380.28,838.7,137.58,4.26,FALSE,2012,March,Friday,10075
23,23-03-2012,57.82,3.89,3502.06,72.5,6.97,276.39,1541.93,137.66,4.26,FALSE,2012,March,Friday,5400
23,30-03-2012,36.71,3.92,8920.01,116.41,7.09,1010.3,3025.4,137.73,4.26,FALSE,2012,March,Friday,13079
23,06-04-2012,37.43,3.96,8261.41,0,60,3647.54,3494.82,137.8,4.13,FALSE,2012,April,Friday,15464
23,13-04-2012,41.81,4.03,4460.9,4852.66,25.17,2064.48,1879.86,137.87,4.13,FALSE,2012,April,Friday,13283
23,20-04-2012,56.55,4.05,2438.53,6551.03,30.84,502.31,4874.16,137.92,4.13,FALSE,2012,April,Friday,14397
23,27-04-2012,44.62,4.02,2622.72,1325.48,27.04,2,2132.69,137.98,4.13,FALSE,2012,April,Friday,6110
23,04-05-2012,45.88,3.99,9941.93,0,99.93,4899.79,2841.41,138.03,4.13,FALSE,2012,May,Friday,17783
23,11-05-2012,52.9,3.95,8839.9,0,58.82,1419.42,2237.57,138.09,4.13,FALSE,2012,May,Friday,12556
23,18-05-2012,58.42,3.9,9364.2,0,104.01,516.81,1374.13,138.11,4.13,FALSE,2012,May,Friday,11359
23,25-05-2012,66.43,3.85,7101.14,0,246.45,1017.09,2752.95,138.11,4.13,FALSE,2012,May,Friday,11118
23,01-06-2012,66.22,3.8,4238.85,92.2,61.64,1401.23,2312.38,138.11,4.13,FALSE,2012,June,Friday,8106
23,08-06-2012,56.82,3.75,7565.4,503.4,220.02,2581.42,6208.43,138.12,4.13,FALSE,2012,June,Friday,17079
23,15-06-2012,64.73,3.68,4810.62,442.3,41.03,1361.6,2213.38,138.13,4.13,FALSE,2012,June,Friday,8869
23,22-06-2012,71.82,3.63,5810.83,658.1,8.28,2064.37,5454.93,138.16,4.13,FALSE,2012,June,Friday,13997
23,29-06-2012,64.23,3.58,2621.06,199.8,0,343.88,1888.97,138.2,4.13,FALSE,2012,June,Friday,5054
23,06-07-2012,70.86,3.54,6918.05,103.8,26.79,6112.89,5184.17,138.23,4.16,FALSE,2012,July,Friday,18346
